seconds,frequency,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,timestamp_ms,temperature,humidity,sensor_module_id,run_name,trial_id,dataset,session_id,trial_state
54.0,1.0,12499,103514,29596,55657,222785,20561,134076,69457,194313,90688,153844,135013,12316,83274,6357,1460,60709,30162,105646,253843,179590,21829,355430,9823,30442,266648,45001,63139,348176,45549,411689,244673,2022-11-15T15:38:45.372000-05:00,25.11,50.01573635427395,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
55.0,1.0,12498,103526,29583,55671,222682,20564,133932,69479,194267,90682,153828,134836,12315,83291,6358,1459,60726,30167,105560,253866,179467,21827,355521,9831,30447,266658,44995,63133,348327,45571,411599,244676,2022-11-15T15:38:46.372000-05:00,25.105908152734777,50.03636738906089,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
56.0,1.0,12497,103548,29562,55692,222564,20566,133775,69517,194203,90669,153809,134724,12313,83317,6358,1458,60745,30169,105411,253946,179294,21825,355673,9840,30456,266659,44993,63126,348603,45605,411413,244594,2022-11-15T15:38:47.372000-05:00,25.10074819401445,50.05700722394221,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
57.0,1.0,12494,103559,29602,55660,222665,20551,133697,69521,194230,90728,153900,134767,12313,83317,6357,1460,60719,30162,105211,253872,179402,21826,355570,9850,30466,266758,45011,63122,348512,45592,411542,244613,2022-11-15T15:38:48.372000-05:00,25.09118556701031,50.06881443298969,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
58.0,1.0,12495,103599,29597,55637,222670,20557,134023,69492,194271,90697,153884,134656,12313,83332,6359,1458,60691,30167,105183,253825,179444,21833,355877,9863,30452,266750,44999,63107,348672,45648,411454,244666,2022-11-15T15:38:49.372000-05:00,25.11765625,50.079218749999995,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
59.0,1.0,12494,103561,29619,55641,222650,20555,133661,69453,194220,90715,153885,134546,12314,83278,6360,1458,60704,30160,105122,253718,179327,21832,355815,9865,30470,266813,45019,63094,348965,45690,411134,244847,2022-11-15T15:38:50.372000-05:00,25.110463917525774,50.08953608247423,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
60.0,1.0,12498,103596,29632,55700,222804,20552,133624,69471,194266,90709,153951,134373,12314,83232,6359,1460,60707,30167,105293,253862,179491,21819,355572,9864,30476,266566,45007,63068,348796,45710,411512,244799,2022-11-15T15:38:51.372000-05:00,25.139566563467493,50.12942208462333,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
61.0,1.0,12497,103579,29607,55678,222657,20560,133933,69477,194255,90721,153982,134366,12310,83273,6361,1459,60730,30173,104949,253860,179150,21822,355756,9869,30509,266655,45016,63042,349172,45697,411305,244587,2022-11-15T15:38:52.372000-05:00,25.10035051546392,50.13035051546392,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
62.0,1.0,12497,103635,29629,55672,222672,20554,133741,69522,194312,90738,154021,134299,12312,83224,6358,1459,60690,30168,105786,253847,179143,21827,355693,9876,30465,266737,45011,63006,348884,45698,411462,244624,2022-11-15T15:38:53.372000-05:00,25.120484536082476,50.15,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
63.0,1.0,12497,103586,29632,55662,222639,20554,134016,69519,194310,90715,153993,134195,12312,83284,6363,1459,60705,30169,105390,253907,179194,21823,355400,9879,30482,266736,45009,63030,349136,45704,411316,244672,2022-11-15T15:38:54.372000-05:00,25.127611168562563,50.151592554291625,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
64.0,1.0,12494,103623,29649,55697,222728,20556,133675,69499,194292,90717,154113,134255,12314,83253,6364,1459,60693,30160,105703,253901,179034,21830,355512,9889,30450,266739,44997,63000,349111,45710,411492,244640,2022-11-15T15:38:55.372000-05:00,25.1,50.17,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
65.0,1.0,12500,103614,29619,55691,222676,20552,133814,69501,194239,90757,154123,134038,12314,83252,6364,1461,60670,30167,105596,253914,179375,21832,355687,9883,30451,266822,44987,62953,349442,45731,411319,244631,2022-11-15T15:38:56.372000-05:00,25.104325437693102,50.17144181256437,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
66.0,1.0,12501,103594,29641,55696,222570,20554,133786,69478,194296,90717,154187,134099,12314,83239,6364,1459,60671,30155,105540,253933,179327,21829,355374,9890,30449,266740,44989,62943,349436,45753,411555,244547,2022-11-15T15:38:57.372000-05:00,25.128221052631577,50.17822105263158,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
67.0,1.0,12501,103606,29635,55700,222670,20553,133576,69515,194240,90721,154139,133980,12315,83159,6364,1459,60653,30151,105464,253958,179325,21828,355512,9896,30464,266774,45009,62908,349205,45771,411414,244576,2022-11-15T15:38:58.372000-05:00,25.12454356846473,50.17454356846473,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
68.0,1.0,12499,103637,29647,55707,222718,20549,133714,69524,194269,90721,154270,133957,12317,83215,6365,1459,60634,30148,105188,253874,179570,21827,355535,9904,30462,266689,44998,62887,349283,45759,411473,244537,2022-11-15T15:38:59.372000-05:00,25.14,50.19,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
69.0,1.0,12498,103668,29653,55714,222625,20547,133719,69484,194263,90737,154173,133960,12313,83283,6365,1462,60664,30149,105324,253907,179572,21827,355513,9910,30448,266740,44992,62819,349446,45750,411413,244471,2022-11-15T15:39:00.372000-05:00,25.131163748712666,50.187054582904224,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
70.0,1.0,12497,103704,29657,55694,222666,20548,133654,69485,194256,90723,154157,133813,12311,83250,6364,1463,60650,30152,105308,253974,179431,21828,355804,9912,30454,266763,45000,62845,349568,45763,411328,244517,2022-11-15T15:39:01.372000-05:00,25.106745867768595,50.176745867768595,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
71.0,1.0,12498,103701,29661,55685,222808,20549,133517,69483,194245,90713,154230,133660,12310,83236,6363,1460,60613,30152,105209,254029,179445,21822,355920,9921,30445,266723,44999,62856,349569,45781,411382,244434,2022-11-15T15:39:02.372000-05:00,25.1,50.17357731958763,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
72.0,1.0,12497,103712,29661,55691,222745,20546,133757,69492,194257,90729,154268,133658,12311,83285,6366,1460,60616,30148,105125,253939,179459,21826,355791,9932,30454,266644,44990,62825,349804,45795,411508,244467,2022-11-15T15:39:03.372000-05:00,25.11173236514523,50.18782157676349,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
73.0,1.0,12498,103720,29648,55689,222767,20546,133775,69488,194247,90741,154314,133649,12310,83205,6366,1460,60645,30150,105206,253927,179510,21825,355817,9937,30464,266684,44984,62812,349943,45799,411398,244489,2022-11-15T15:39:04.372000-05:00,25.11720041322314,50.2,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
74.0,1.0,12499,103708,29645,55711,222735,20549,133657,69458,194240,90744,154299,133645,12312,83221,6366,1459,60668,30160,105464,254012,179556,21824,355858,9934,30479,266651,44988,62812,349684,45777,411282,244485,2022-11-15T15:39:05.372000-05:00,25.09541709577755,50.2,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
75.0,1.0,12498,103706,29652,55692,222753,20551,133688,69439,194283,90728,154265,133564,12312,83281,6368,1459,60703,30161,105323,254045,179579,21824,355645,9934,30473,266629,44986,62775,349665,45772,411294,244442,2022-11-15T15:39:06.372000-05:00,25.114432989690723,50.2,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
76.0,1.0,12500,103680,29652,55689,222753,20552,133651,69482,194269,90730,154243,133469,12315,83295,6366,1462,60686,30166,105239,254083,179667,21824,355817,9937,30455,266667,44975,62759,349729,45780,411412,244421,2022-11-15T15:39:07.372000-05:00,25.1140206185567,50.20519587628866,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
77.0,1.0,12499,103665,29658,55674,222720,20552,133570,69509,194259,90734,154251,133402,12313,83326,6367,1460,60686,30163,105080,253985,179579,21825,356106,9942,30480,266582,44976,62761,349461,45785,411497,244447,2022-11-15T15:39:08.372000-05:00,25.106515463917525,50.21,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
78.0,1.0,12498,103664,29662,55645,222690,20549,133555,69460,194268,90724,154249,133360,12313,83253,6368,1458,60692,30163,105017,253856,179632,21822,355973,9947,30478,266543,44967,62743,349632,45776,411384,244494,2022-11-15T15:39:09.372000-05:00,25.108347107438018,50.19834710743802,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
79.0,1.0,12500,103653,29695,55639,222774,20547,133625,69483,194242,90744,154286,133226,12312,83232,6367,1461,60685,30166,105174,253879,179472,21818,355929,9948,30485,266631,44972,62716,349932,45802,411184,244486,2022-11-15T15:39:10.372000-05:00,25.1,50.202416666666664,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
80.0,1.0,12499,103681,29681,55638,222844,20545,133632,69504,194207,90733,154303,133199,12310,83249,6367,1463,60685,30164,105375,253887,179384,21818,355891,9951,30493,266746,44977,62720,350077,45782,411080,244480,2022-11-15T15:39:11.372000-05:00,25.093443298969074,50.196886597938146,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
81.0,1.0,12501,103719,29658,55622,222769,20548,133628,69486,194100,90736,154278,133247,12310,83289,6368,1461,60733,30153,105386,253919,179317,21816,355920,9952,30462,266775,44984,62724,349919,45816,411007,244497,2022-11-15T15:39:12.372000-05:00,25.10374613003096,50.19687306501548,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
82.0,1.0,12501,103721,29652,55611,222733,20550,133632,69483,194127,90760,154278,133218,12312,83273,6368,1458,60750,30152,105413,253944,179337,21819,355959,9952,30458,266724,44983,62715,349863,45839,411055,244501,2022-11-15T15:39:13.372000-05:00,25.10640350877193,50.19640350877193,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
83.0,1.0,12501,103711,29646,55605,222732,20550,133629,69486,194227,90783,154292,133163,12313,83221,6367,1457,60744,30157,105496,253948,179426,21823,355957,9952,30471,266665,44974,62703,349915,45835,411183,244501,2022-11-15T15:39:14.372000-05:00,25.1012435500516,50.191243550051595,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
84.0,1.0,12499,103699,29658,55621,222802,20547,133601,69450,194213,90771,154348,133099,12312,83211,6366,1459,60728,30160,105241,253905,179423,21828,356101,9960,30482,266667,44977,62677,349860,45860,411138,244561,2022-11-15T15:39:15.372000-05:00,25.115649484536082,50.19782474226804,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
85.0,1.0,12499,103683,29648,55627,222694,20553,133612,69497,194229,90742,154336,133041,12315,83201,6366,1460,60735,30155,105263,253916,179438,21827,356210,9957,30480,266791,44965,62653,350205,45857,411104,244479,2022-11-15T15:39:16.372000-05:00,25.10371517027864,50.20814241486068,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
86.0,1.0,12499,103745,29648,55615,222609,20541,134001,69486,194220,90750,154324,132984,12316,83192,6364,1460,60731,30159,105313,253907,179419,21825,356002,9961,30485,266694,44956,62624,349956,45857,410863,244498,2022-11-15T15:39:17.372000-05:00,25.091555097837283,50.193110195674564,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
87.0,1.0,12499,103727,29659,55628,222676,20543,133703,69501,194237,90775,154332,133008,12316,83115,6367,1462,60680,30160,105308,253951,179539,21826,356177,9962,30486,266685,44974,62627,350329,45821,410810,244542,2022-11-15T15:39:18.372000-05:00,25.07247678018576,50.19876160990712,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
88.0,1.0,12502,103738,29638,55619,222833,20542,133523,69482,194232,90750,154341,132957,12316,83210,6367,1459,60693,30152,105228,253895,179535,21826,356208,9961,30473,266747,44966,62652,350032,45839,410807,244555,2022-11-15T15:39:19.372000-05:00,25.097244582043345,50.21816305469556,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
89.0,1.0,12499,103724,29628,55610,222780,20540,133586,69508,194232,90734,154401,132931,12314,83180,6367,1459,60695,30153,105070,253906,179244,21828,356321,9967,30483,266736,44971,62585,350174,45834,410917,244562,2022-11-15T15:39:20.372000-05:00,25.081235839340884,50.21061791967044,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
90.0,1.0,12495,103809,29625,55635,222746,20538,133929,69518,194207,90729,154449,132802,12310,83170,6365,1459,60684,30135,105347,253856,179404,21822,356291,9971,30501,266689,44965,62620,350492,45842,411489,244553,2022-11-15T15:39:21.372000-05:00,25.09942148760331,50.21,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
91.0,1.0,12500,103759,29646,55605,222706,20540,133929,69498,194270,90755,154341,132790,12311,83169,6365,1460,60674,30144,105311,254022,179518,21826,356220,9972,30493,266744,44965,62605,350304,45837,411475,244512,2022-11-15T15:39:22.372000-05:00,25.1099793814433,50.22,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
92.0,1.0,12500,103746,29639,55629,222839,20539,133823,69474,194168,90750,154398,132625,12311,83251,6368,1460,60674,30144,105275,253938,179296,21818,355741,9967,30519,266593,44964,62644,350373,45854,411189,244487,2022-11-15T15:39:23.372000-05:00,25.089360165118677,50.22,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
93.0,1.0,12501,103746,29664,55639,222667,20535,133832,69501,194209,90758,154370,132711,12312,83178,6365,1460,60680,30155,105270,253849,179200,21821,355784,9968,30505,266625,44968,62624,350383,45850,411256,244529,2022-11-15T15:39:24.372000-05:00,25.071278350515463,50.22,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
94.0,1.0,12500,103793,29665,55641,222657,20533,133746,69512,194191,90774,154322,132734,12310,83190,6364,1459,60660,30148,105104,253861,179360,21823,356142,9968,30503,266611,44966,62605,350058,45830,411212,244535,2022-11-15T15:39:25.372000-05:00,25.08905056759546,50.217151702786374,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
95.0,1.0,12499,103754,29630,55637,222641,20538,133363,69531,194197,90730,154237,132591,12310,83248,6363,1458,60669,30153,104978,253975,179239,21831,356147,9968,30491,266656,44945,62571,349864,45838,411054,244583,2022-11-15T15:39:26.372000-05:00,25.078731958762884,50.19,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
96.0,1.0,12496,103820,29642,55614,222798,20540,133575,69528,194199,90757,154293,132469,12312,83236,6366,1458,60689,30163,105230,253968,179213,21835,356424,9971,30496,266754,44937,62562,350112,45778,410831,244726,2022-11-15T15:39:27.372000-05:00,25.076309278350514,50.193154639175255,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
97.0,1.0,12499,103737,29642,55633,222789,20545,134000,69539,194231,90753,154322,132392,12311,83190,6365,1460,60686,30156,104818,253886,179317,21824,356041,9968,30481,266682,44936,62524,350188,45798,410943,244534,2022-11-15T15:39:28.372000-05:00,25.104340206185565,50.21,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
98.0,1.0,12502,103766,29623,55626,222748,20542,133869,69554,194161,90759,154351,132331,12311,83221,6366,1460,60676,30148,104854,253968,179249,21818,356377,9972,30467,266747,44944,62510,350200,45812,411032,244461,2022-11-15T15:39:29.372000-05:00,25.077790456431533,50.20337136929461,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
99.0,1.0,12501,103789,29643,55640,222788,20545,134000,69519,194180,90763,154340,132336,12313,83233,6364,1460,60666,30149,104725,253898,179314,21813,356233,9974,30480,266739,44952,62505,349936,45837,410814,244484,2022-11-15T15:39:30.372000-05:00,25.067432989690722,50.18,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
100.0,1.0,12501,103768,29648,55651,222776,20545,133932,69506,194246,90762,154348,132279,12312,83204,6364,1460,60671,30154,104787,253903,179273,21815,356316,9978,30473,266855,44942,62505,349842,45822,411049,244616,2022-11-15T15:39:31.372000-05:00,25.071517027863777,50.17712074303406,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
101.0,1.0,12501,103828,29637,55658,222922,20544,133872,69544,194231,90754,154343,132290,12309,83187,6363,1462,60687,30157,104856,253848,179347,21825,356211,9973,30459,266713,44949,62522,349926,45811,411115,244600,2022-11-15T15:39:32.372000-05:00,25.09360824742268,50.17319587628866,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
102.0,1.0,12499,103811,29613,55664,222761,20545,133884,69520,194214,90755,154401,132359,12311,83239,6364,1462,60689,30155,104991,253781,179249,21833,356287,9972,30466,266647,44944,62516,349824,45823,411125,244719,2022-11-15T15:39:33.372000-05:00,25.07298969072165,50.17649484536083,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
103.0,1.0,12497,103805,29627,55633,222769,20551,133838,69519,194180,90762,154418,132336,12311,83240,6363,1462,60688,30155,105098,253790,179295,21836,356312,9971,30488,266524,44946,62506,349840,45828,411192,244787,2022-11-15T15:39:34.372000-05:00,25.06762886597938,50.17,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
104.0,1.0,12501,103807,29623,55632,222778,20549,133795,69502,194209,90739,154429,132149,12313,83225,6363,1462,60693,30149,105094,253878,179316,21833,356318,9970,30499,266582,44935,62510,349848,45816,410996,244790,2022-11-15T15:39:35.372000-05:00,25.088264462809917,50.16173553719008,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
105.0,1.0,12501,103820,29633,55645,222766,20545,133746,69491,194203,90754,154388,131966,12312,83237,6363,1461,60671,30144,105027,253827,179396,21829,356233,9969,30489,266518,44947,62472,349657,45802,411017,244776,2022-11-15T15:39:36.372000-05:00,25.095550978372813,50.15444902162719,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
106.0,1.0,12504,103830,29628,55650,222616,20542,133748,69502,194243,90759,154368,131825,12312,83214,6363,1461,60648,30137,105074,253827,179179,21829,356283,9968,30472,266548,44951,62445,349379,45787,411079,244769,2022-11-15T15:39:37.372000-05:00,25.075742268041235,50.15524742268041,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
107.0,1.0,12503,103884,29631,55646,222772,20543,133705,69481,194266,90754,154418,131757,12311,83219,6362,1458,60661,30135,104924,253815,179036,21828,356382,9967,30473,266656,44943,62404,349548,45781,411093,244732,2022-11-15T15:39:38.372000-05:00,25.080268317853456,50.15,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
108.0,1.0,12501,103866,29639,55638,222830,20543,133749,69478,194284,90764,154421,131736,12312,83208,6363,1459,60681,30134,105122,253736,179242,21827,356298,9968,30480,266642,44942,62386,349574,45761,411253,244688,2022-11-15T15:39:39.372000-05:00,25.078474226804122,50.13923711340206,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
109.0,1.0,12501,103804,29627,55639,222746,20541,133845,69514,194249,90749,154350,131713,12315,83120,6363,1462,60729,30140,105387,253775,179413,21829,356261,9967,30484,266611,44937,62369,349495,45760,411068,244737,2022-11-15T15:39:40.372000-05:00,25.077072164948454,50.13,100360_9606_705204,20221115_1537_agritech_batch2bfusmalljarwater_7_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,2cfe5160-a1d7-41b6-bc11-c2cdc64b75f1,exposure
